UNITID,CONTROL,SAT_AVG,UGDS,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,UGDS_AIAN,UGDS_NHPI,UGDS_2MOR,UGDS_NRA,UGDS_UNKN,TUITIONFEE_IN,TUITIONFEE_OUT,TUITFTE,INEXPFTE,AVGFACSAL,PFTFAC,PCTPELL,C150_4,PFTFTUG1_EF,RET_FT4,RET_PT4,C200_4_POOLED,PCTFLOAN
229160,2,1076,1483,0.265,0.149,0.3392,0.0121,0.0061,0.0027,0.0802,0.1274,0.0182,31816,31816,19482,11689,7893,0.3684,0.5179,0.297,0.5638,0.5168,NULL,0.3415,0.5977
229267,2,1381,2428,0.563,0.0408,0.2129,0.0787,0.0041,0.0008,0.0457,0.04,0.014,44680,44680,18419,18994,10992,0.7473,0.1657,0.764,0.9585,0.9232,NULL,0.7964,0.3367
231420,2,965,884,0.5452,0.2805,0.0396,0.0079,0.0068,0.0057,0.0407,0.0679,0.0057,35600,35600,15982,9449,6038,1,0.4527,0.4213,0.8092,0.6838,NULL,0.4147,0.7586
231581,2,1075,1709,0.653,0.1527,0.0731,0.0105,0.0035,0.0018,0.0591,0.0187,0.0275,36600,36600,11087,6967,6854,0.7688,0.3132,0.5933,0.9154,0.7203,NULL,0.6441,0.7281
232025,2,1077,999,0.8058,0.0871,0.032,0.005,0,0.001,0.035,0.002,0.032,35100,35100,15128,13418,7038,1,0.4351,0.5379,0.8257,0.7649,NULL,0.5172,0.714
232043,2,1106,967,0.6877,0.0858,0.0786,0.0207,0.001,0.0031,0.0548,0.03,0.0383,38230,38230,16683,11425,5842,1,0.3077,0.5776,0.7014,0.845,NULL,0.6432,0.5923
232089,2,967,1044,0.5259,0.3008,0.0536,0.0029,0.0067,0.0038,0.067,0.0172,0.022,35365,35365,14548,8089,5771,1,0.5961,0.2896,0.8942,0.5433,NULL,0.3345,0.8434
232308,2,1200,666,0.6171,0.0916,0.0796,0.021,0.003,0.0045,0.0661,0.1036,0.0135,40010,40010,9436,15958,6824,0.6538,0.3639,0.6575,0.8726,0.8894,NULL,0.5776,0.6716
232609,2,1079,1850,0.7508,0.1157,0.0589,0.0146,0.0032,0.0005,0.0254,0.0103,0.0205,40690,40690,15980,10606,7803,0.6484,0.2859,0.582,0.872,0.7481,NULL,0.5806,0.6652
232672,2,1036,1367,0.5194,0.2356,0.0827,0.0124,0.0037,0.0007,0.041,0.0102,0.0944,31110,31110,13682,9851,6909,0.2559,0.5569,0.3825,0.9089,0.6423,NULL,0.4647,0.6903
233295,2,1146,1530,0.7654,0.098,0.0412,0.0124,0.0033,0.002,0.0451,0.0183,0.0144,42550,42550,17784,11218,8453,0.6389,0.2023,0.678,0.8887,0.8381,NULL,0.6343,0.6001
233301,2,1083,547,0.6033,0.1609,0.0823,0.0274,0.0073,0.0055,0.0695,0.0329,0.011,41131,41131,13377,17289,8399,1,0.3667,0.5139,0.8827,0.6807,NULL,0.5941,0.7283
233426,2,1166,1953,0.8136,0.0533,0.0533,0.0133,0.0015,0.0005,0.042,0.0225,0,45559,45559,15420,10888,7856,0.8173,0.2572,0.6969,0.8963,0.7791,NULL,0.6536,0.6733
233541,2,1103,2036,0.5972,0.1154,0.0722,0.0305,0.0142,0.0039,0.0069,0.0187,0.141,33180,33180,18433,10965,8108,0.5754,0.2468,0.5957,0.801,0.8397,NULL,0.5944,0.6991
233718,2,1139,334,0.7425,0.0868,0.0599,0.024,0,0.003,0.018,0.0359,0.0299,22020,22020,11750,24953,6806,0.8627,0.3065,0.335,0.9035,0.6455,NULL,0.5722,0.5625
234173,2,1078,1321,0.5375,0.243,0.084,0.0204,0.0061,0.0038,0.0704,0.0083,0.0265,36860,36860,14696,10814,8413,0.7143,0.4101,0.4779,0.735,0.5932,NULL,0.4904,0.6714
235316,2,1288,5128,0.7118,0.0117,0.1078,0.0579,0.0047,0.0039,0.0683,0.0125,0.0215,45140,45140,22621,12223,9760,0.5549,0.1333,0.846,0.9203,0.939,NULL,0.8624,0.4342
236230,2,1206,2650,0.5713,0.0358,0.1253,0.1011,0.0049,0.014,0.1113,0.0226,0.0136,43674,43674,19139,11009,7835,0.7115,0.3322,0.6918,0.7845,0.8105,NULL,0.7111,0.5565
237057,2,1365,1545,0.644,0.022,0.0828,0.0621,0.0045,0.0052,0.068,0.09,0.0214,53820,53820,33115,23046,8744,0.75,0.1153,0.8977,0.9508,0.8944,NULL,0.8858,0.402
237066,2,1183,2403,0.6484,0.0221,0.1174,0.0479,0.0075,0.0121,0.0957,0.0424,0.0067,44940,44940,17256,10169,7480,0.9693,0.3042,0.7534,0.8798,0.8391,NULL,0.7413,0.5574
237118,2,975,821,0.5554,0.3009,0.0743,0.0037,0.0073,0.0024,0.0122,0.0438,0,29220,29220,12452,6975,5565,0.7089,0.5203,0.3881,0.7634,0.4961,NULL,0.4833,0.823
237181,2,1017,503,0.5646,0.1948,0.0497,0.002,0,0.002,0.0636,0.0119,0.1113,30666,30666,10605,8158,6033,0.7302,0.4255,0.4645,0.9643,0.6092,NULL,0.4318,0.781
237358,2,1044,758,0.3602,0.0462,0.0264,0.0079,0,0.0013,0.0053,0.0594,0.4934,29630,29630,10396,8803,5759,0.449,0.4786,0.4052,0.7889,0.6879,NULL,0.4508,0.6759
238333,2,1257,1069,0.5033,0.0739,0.1319,0.0365,0.0019,0.0037,0.0374,0.1843,0.0271,51532,51532,16034,14145,6892,0.8596,0.2725,0.7492,0.9453,0.7895,NULL,0.7963,0.5557
238661,2,1134,1330,0.7609,0.0353,0.0925,0.0195,0.0038,0.0015,0.0361,0.0308,0.0195,30600,30600,19954,11316,6217,0.5867,0.287,0.6443,0.6344,0.7922,NULL,0.6294,0.6196
239080,2,1025,1324,0.7273,0.0634,0.0876,0.0174,0.0076,0.0023,0.0264,0.0317,0.0363,27950,27950,15561,6616,6672,0.8875,0.3776,0.5605,0.7281,0.6828,NULL,0.4785,0.7196
239628,2,1117,765,0.7791,0.0405,0.1007,0.0196,0.0013,0.0013,0.0288,0.0235,0.0052,45113,45113,14501,14479,7694,0.9459,0.3891,0.6681,0.9444,0.7828,NULL,0.6841,0.8017
239716,2,1185,1974,0.8749,0.0193,0.0471,0.0122,0.0101,0.0005,0.0147,0.0137,0.0076,39529,39529,19960,10900,7949,0.8333,0.2083,0.7328,0.9487,0.821,NULL,0.7355,0.6454
243744,2,1503,6994,0.3237,0.0682,0.1653,0.2273,0.0081,0.0036,0.0934,0.1068,0.0036,53529,53529,24860,113338,20865,0.9881,0.1672,0.9432,0.9884,0.9876,NULL,0.9618,0.0766
399911,2,1337,406,0.1724,0.0296,0.1158,0.1453,0,0.0074,0.0542,0.4458,0.0296,33982,33982,7648,33079,12391,0.6786,0.2383,0.8938,1,0.9369,NULL,0.9249,0.3879
455770,2,1120,151,0.4106,0.0464,0.3709,0.0265,0.0199,0.0331,0.0596,0.0265,0.0066,31846,31846,22606,7302,7294,0.2692,0.4444,0.4118,0.5932,0.5429,NULL,0.6222,0.7719
485698,2,1060,94,0.9149,0.0426,0.0319,0,0,0.0106,0,0,0,20572,20572,14641,24072,5623,0.5172,0.0411,0.6667,0.5122,0.6364,NULL,NULL,0.0137
486901,2,1208,796,0.8191,0.0377,0.044,0.0113,0,0.0013,0.0176,0.0666,0.0025,34650,34650,14090,8519,6173,0.9907,0.2618,0.6293,0.7875,0.7429,NULL,0.6395,0.5356
101189,2,1066,1928,0.4544,0.445,0.0275,0.0052,0.0047,0.0036,0.0239,0.0213,0.0145,22310,22310,11127,5881,6001,0.5053,0.4881,0.3287,0.396,0.6102,0.3684,0.3108,0.6096
101541,2,1020,245,0.7102,0.1918,0.0204,0,0.0082,0.0041,0.0041,0,0.0612,18540,18540,7711,14229,5780,0.4133,0.5448,0.3636,0.5897,0.5968,0,0.3631,0.694
101912,2,1010,1442,0.0035,0.8044,0.0513,0.0035,0.0236,0,0,0.0742,0.0395,19990,19990,15190,7680,5218,0.7787,0.4756,0.5096,0.8016,0.712,0.5,0.5131,0.6806
102377,2,1029,2394,0.0042,0.8885,0.0121,0.0079,0.0038,0.005,0.0167,0,0.0618,22614,22614,14855,11983,7224,0.8736,0.2064,0.5186,0.8451,0.7433,1,0.5479,0.3614
105899,2,982,803,0.4558,0.1494,0.2391,0.0137,0.0075,0.0025,0.0535,0.0448,0.0336,27890,27890,12266,7311,5377,0.186,0.3093,0.5,0.6186,0.5621,0.2,0.4211,0.5696
107044,2,1204,3749,0.809,0.0472,0.0384,0.0088,0.0027,0.0016,0.0331,0.0584,0.0008,20735,20735,14455,10436,7375,0.7929,0.2267,0.6862,0.8673,0.847,1,0.6645,0.5137
109785,2,1146,5128,0.3569,0.0614,0.3403,0.1,0.0037,0.0094,0.0657,0.0324,0.0302,40220,40220,20173,10966,9007,0.4,0.3127,0.6796,0.6099,0.7956,0.7143,0.6958,0.4386
110097,2,1198,4031,0.4542,0.0275,0.2074,0.1506,0.0027,0.0079,0.0635,0.0501,0.036,41976,41976,22801,12479,7676,0.6093,0.3041,0.7386,0.751,0.8285,0.875,0.7428,0.563
110361,2,1096,8170,0.3853,0.0638,0.3638,0.0596,0.0062,0.0099,0.0562,0.0225,0.0327,34882,34882,19276,9109,9815,0.4411,0.4528,0.6298,0.6358,0.7824,0.25,0.6284,0.6867
111948,2,1296,7294,0.5151,0.0169,0.1612,0.1429,0.0014,0.003,0.0784,0.0388,0.0424,54924,54924,32000,16337,12004,0.9945,0.1788,0.8061,0.8085,0.9122,1,0.8023,0.4797
114813,2,1042,2872,0.2549,0.0522,0.5634,0.0421,0.0094,0.001,0.0042,0.016,0.0568,32950,32950,14831,5501,7517,0.876,0.6204,0.673,0.1977,0.7414,0,0.6674,0.7054
115728,2,851,668,0.1512,0.1707,0.4012,0.1093,0.003,0.0105,0.0434,0.0299,0.0808,40102,40102,16409,10458,8173,0.2727,0.5332,0.4824,0.6765,0.6686,1,0.4407,0.8228
117104,2,991,451,0.3969,0.0421,0.408,0.0222,0.0067,0.0022,0.0599,0.0044,0.0576,16592,16592,11152,5001,6382,0.2632,0.5811,0.4545,0.5515,0.5875,0,0.5069,0.6906
117140,2,1113,4516,0.2033,0.0569,0.5565,0.0465,0.0033,0.0042,0.041,0.0421,0.0463,44550,44550,21021,9944,9494,0.3591,0.455,0.7325,0.4671,0.8179,0.5,0.6809,0.6186
117627,2,1034,1592,0.1149,0.0729,0.5057,0.1639,0.0038,0.0082,0.0371,0.093,0.0006,33570,33570,28743,8674,8123,0.3309,0.4853,0.4724,0.688,0.7778,1,0.5,0.639
117946,2,1331,6638,0.4301,0.0676,0.2267,0.0969,0.0005,0.0018,0.0687,0.1077,0,50683,50683,34975,18150,12054,0.5546,0.1701,0.799,0.7861,0.8907,0.5,0.8196,0.3646
118888,2,1162,699,0.3662,0.0987,0.329,0.0844,0.0057,0,0.1059,0.0043,0.0057,30877,30877,19329,15511,9429,0.4911,0.5244,0.5668,0.5956,0.773,0.3333,0.6754,0.6285
119173,2,1044,2227,0.0822,0.0718,0.5941,0.1495,0.0031,0.0058,0.0175,0.0004,0.0754,42792,42792,22946,12085,8904,0.2958,0.5802,0.6498,0.6198,0.7244,1,0.6775,0.8867
119605,2,960,6791,0.3413,0.0842,0.282,0.0819,0.0052,0.0141,0.0614,0.0054,0.1244,13320,13320,14278,5122,10242,0.108,0.2957,0.2947,0.0035,0.5,0.6154,0.4038,0.3048
120403,2,1250,1120,0.2286,0.0473,0.1643,0.2134,0.0018,0.0054,0.0563,0.25,0.033,48380,48380,33939,21524,7840,0.1464,0.3462,0.6625,0.7784,0.7899,1,0.6023,0.4687
120537,2,1001,633,0.3476,0.0774,0.2923,0.0442,0.0079,0.0253,0.1232,0.0174,0.0648,33400,33400,10712,5407,5466,0.2093,0.5034,0.5395,0.5677,0.7191,0.5,0.4892,0.6635
120883,2,1251,3585,0.2279,0.0321,0.212,0.3841,0.0028,0.005,0.0399,0.0709,0.0254,49588,49588,33825,22423,11128,0.4868,0.3664,0.7077,0.7906,0.8269,0,0.6822,0.5158
121150,2,1349,3581,0.4881,0.0464,0.1368,0.112,0.0036,0.0011,0.0743,0.1223,0.0154,55892,55892,29260,11519,12603,0.5326,0.1922,0.8608,0.8399,0.9099,0.6667,0.8632,0.4047
121691,2,1186,2965,0.3906,0.0368,0.3663,0.056,0.0054,0.0047,0.055,0.0246,0.0607,50980,50980,16899,11497,10322,0.9578,0.3216,0.7579,0.7948,0.846,0.5,0.7636,0.5809
122436,2,1299,5820,0.5014,0.0323,0.211,0.0692,0.0024,0.0027,0.0692,0.0851,0.0266,51186,51186,30334,15912,12392,0.529,0.1648,0.8142,0.7637,0.9204,1,0.802,0.3718
122612,2,1236,6510,0.2522,0.0478,0.2158,0.2438,0.0014,0.0052,0.0868,0.1318,0.0152,50282,50282,27930,17118,13021,0.4198,0.2849,0.7502,0.782,0.8456,0,0.7509,0.513
122728,2,1085,1246,0.5209,0.0554,0.2039,0.049,0.0144,0.0064,0.0064,0.0506,0.0931,34950,34950,15465,6347,7081,0.2636,0.3994,0.6352,0.4872,0.7847,0.5,0.6638,0.6412
122931,2,1368,5676,0.472,0.0307,0.1801,0.1753,0.0007,0.0023,0.0754,0.0442,0.0194,53634,53634,34098,19624,12949,0.6375,0.1114,0.9117,0.883,0.941,0,0.8971,0.2701
123961,2,1453,19908,0.3749,0.0481,0.1567,0.2133,0.0011,0.0026,0.0604,0.1255,0.0173,58195,58195,36073,54226,14970,0.622,0.2064,0.9151,0.6961,0.9641,1,0.9277,0.2643
125727,2,1222,1314,0.5441,0.0167,0.1971,0.0761,0.0015,0.0053,0.0616,0.0221,0.0753,46594,46594,21791,18450,8199,0.5455,0.1926,0.7879,0.9184,0.8047,1,0.7678,0.5364
125763,2,1135,1770,0.2492,0.048,0.513,0.0701,0.004,0.0028,0.074,0.0322,0.0068,49514,49514,23256,13814,8319,0.6973,0.3614,0.7242,0.8559,0.7933,0.75,0.6773,0.6853
127060,2,1295,5755,0.6827,0.0226,0.1182,0.0381,0.0036,0.0012,0.052,0.0636,0.0181,52515,52515,29319,16384,11204,0.5356,0.1624,0.767,0.8457,0.8545,0.6923,0.7775,0.3424
129525,2,1140,4553,0.5313,0.1496,0.1285,0.0373,0.0022,0.0002,0.0371,0.0608,0.0529,42182,42182,16289,13213,7831,0.4186,0.2906,0.5867,0.8664,0.7502,0.6667,0.5939,0.63
129941,2,1134,4863,0.6397,0.1178,0.1335,0.0362,0.0033,0.0006,0.008,0.0284,0.0325,40440,40440,20853,10207,10718,0.4225,0.2728,0.616,0.857,0.7705,0.3333,0.594,0.8264
131159,2,1318,7659,0.5505,0.0713,0.1264,0.0645,0.0008,0.0007,0.046,0.1042,0.0358,49889,49889,31816,16124,12164,0.5606,0.1576,0.7882,0.8917,0.867,0.6667,0.8068,0.4119
131469,2,1395,12031,0.498,0.0801,0.1097,0.1081,0.0005,0.001,0.0406,0.1177,0.0443,56935,56935,32762,23624,14691,0.4932,0.1461,0.8218,0.8189,0.9203,0.7143,0.831,0.3521
131496,2,1473,7141,0.5065,0.065,0.0993,0.1088,0.0006,0.0007,0.0489,0.1431,0.0272,56058,56058,39098,31693,15798,0.4815,0.1338,0.9491,0.9382,0.9679,0.6667,0.95,0.2522
131520,2,1205,6461,0.0105,0.7268,0.0633,0.0111,0.0167,0.0025,0.0331,0.0467,0.0892,27206,27206,15698,24055,9761,0.79,0.4354,0.6497,0.8993,0.8632,0.6667,0.6318,0.5577
132471,2,1009,3472,0.1682,0.3563,0.3566,0.0101,0.0046,0.0012,0.0187,0.072,0.0124,30014,30014,15915,10318,8242,0.2877,0.4832,0.3452,0.5869,0.6505,0,0.3434,0.5498
132602,2,925,2778,0.0094,0.7865,0.0436,0,0.0022,0.0004,0.0266,0.0313,0.1001,14814,14814,9565,7099,6395,0.6716,0.7591,0.3284,0.8831,0.5432,0.5,0.3591,0.8171
132657,2,1101,2401,0.4581,0.1029,0.1849,0.0142,0.0042,0.0021,0.0221,0.1628,0.0487,38930,38930,21008,9380,5502,0.649,0.2464,0.5144,0.802,0.7063,0.3,0.4921,0.3338
133492,2,1210,1989,0.7783,0.0261,0.0875,0.0256,0.0055,0.0015,0.0392,0.0337,0.0025,46096,46096,24728,14578,8051,0.8731,0.2019,0.6644,0.9114,0.8121,0,0.6841,0.6725
133809,2,1141,537,0.7765,0.0503,0.0857,0.0149,0.0037,0.0019,0.0391,0.0168,0.0112,17300,17300,18219,11416,7253,0.7818,0.3209,0.5076,0.8565,0.7222,1,0.2242,0.6106
133872,2,1072,1061,0.3497,0.1725,0.3195,0.066,0.0028,0.0047,0.0358,0.0283,0.0207,12840,12840,16662,10337,7944,0.9612,0.396,0.4091,0.2326,0.6087,1,0.6364,0.5727
133881,2,1264,3293,0.5208,0.0595,0.1014,0.0249,0.0027,0.0024,0.0264,0.2442,0.0176,42470,42470,23854,13050,9821,0.9362,0.212,0.5903,0.7679,0.787,1,0.6059,0.3582
134079,2,1220,2666,0.7142,0.066,0.1294,0.0308,0.0109,0.0019,0.0045,0.0308,0.0116,37640,37640,17056,9561,8426,0.9943,0.2746,0.6751,0.8642,0.8221,0.8,0.6162,0.6324
134945,2,1096,2873,0.5023,0.2022,0.1229,0.024,0.0045,0.0049,0.0345,0.0731,0.0317,38140,38140,14590,10863,7862,0.6115,0.3003,0.5226,0.6483,0.7371,1,0.4366,0.4812
135726,2,1371,11094,0.4237,0.0882,0.2233,0.0458,0.001,0.0005,0.033,0.1446,0.04,51930,51930,32153,29239,12817,0.8274,0.143,0.8308,0.7711,0.9282,0.88,0.8369,0.2604
136215,2,1178,5618,0.2727,0.1355,0.3604,0.1064,0.0025,0.0014,0.0322,0.0507,0.0381,32110,32110,29270,17095,9848,0.4657,0.3956,0.5765,0.7316,0.8098,0.7143,0.5197,0.4947
138868,2,986,1074,0.4655,0.3305,0.0391,0.0037,0.0047,0.0019,0.0577,0.0391,0.0577,21185,21185,9687,5097,5972,0.1588,0.2728,0.2827,0.6103,0.6337,0.75,0.3592,0.3544
138947,2,1006,3311,0.0012,0.9221,0.0018,0.0012,0.0021,0,0,0.0254,0.0462,23144,23144,17471,8111,7813,0.5934,0.6812,0.4433,0.8558,0.7364,0,0.3947,0.8511
139199,2,1038,1669,0.4554,0.287,0.1144,0.0204,0.0048,0,0.0162,0.0659,0.0359,31084,31084,17330,8871,7185,0.5123,0.52,0.46,0.3133,0.5161,0.2083,0.4763,0.6881
139630,2,1018,826,0.6126,0.1646,0.0714,0.0024,0.0073,0.0073,0.0448,0.0896,0,20712,20712,10370,4617,5045,0.6375,0.388,0.4132,0.791,0.6748,1,0.3534,0.5696
139658,2,1453,7023,0.3921,0.0816,0.1068,0.2152,0.0006,0.0006,0.0417,0.1521,0.0094,53804,53804,27810,46367,14417,0.7633,0.1876,0.9001,0.6755,0.9543,0.5,0.9155,0.3014
140252,2,1029,874,0.3558,0.2689,0.2094,0.0423,0.0114,0,0,0.0686,0.0435,13101,13101,21857,5964,7081,0.6281,0.4187,0.2778,0.4954,0.6494,0.4,0.2895,0.5869
140447,2,1274,4806,0.4675,0.2846,0.0655,0.0793,0.0021,0.0006,0.0354,0.0171,0.0479,37808,37808,18578,12389,8727,0.9622,0.334,0.657,0.6503,0.8593,0.4643,0.6638,0.5735
140553,2,1064,2238,0.0022,0.723,0.004,0,0.0018,0,0.0228,0.0071,0.2391,28847,28847,14887,11724,6142,0.9551,0.4823,0.5424,0.9008,0.8295,1,0.572,0.6591
140720,2,876,442,0.0113,0.914,0.0204,0,0.0023,0,0.0181,0.0136,0.0204,16096,16096,9728,7417,4753,0.6731,0.8358,0.127,0.7937,0.602,0,0.2085,0.8465
140818,2,1069,1232,0.7045,0.108,0.0731,0.0097,0.0032,0.0008,0.0097,0.0057,0.0852,26692,26692,13343,8271,7058,0.2971,0.4545,0.4519,0.5846,0.6627,0,0.5079,0.6873
140872,2,1095,1384,0.6171,0.1684,0.0932,0.0108,0.0043,0.0007,0.0296,0.0246,0.0513,24300,24300,12554,8300,6161,0.4469,0.4053,0.3777,0.7241,0.6579,0.3333,0.357,0.6219
140951,2,1162,11992,0.5379,0.1082,0.074,0.0561,0.0058,0.0033,0.0001,0.1837,0.0308,38075,38075,27610,8744,9331,0.8354,0.2073,0.7021,0.7379,0.84,0.7866,0.6726,0.4208
141185,2,1027,860,0.7465,0.1,0.0547,0.05,0.0047,0.0023,0.0326,0.007,0.0023,23184,23184,9942,4797,5731,0.2769,0.311,0.4601,0.7518,0.6432,0,0.5206,0.3702
141644,2,1100,2765,0.2731,0.0673,0.1653,0.1631,0.0058,0.0206,0.1693,0.0987,0.0369,27500,27500,17857,7405,8586,0.4673,0.2576,0.4457,0.4917,0.5789,0.2,0.4416,0.3248
142522,2,1111,38672,0.7041,0.0051,0.0334,0.0095,0.0032,0.0052,0.0852,0.1305,0.0239,4208,4208,2704,4108,8625,NULL,0.3056,0.596,0.4964,0.7029,0.5058,0.6103,0.1754
143288,2,1027,480,0.7854,0.0938,0.0396,0.0146,0.0042,0,0.0292,0.0167,0.0167,23510,23510,12386,7732,6550,0.5818,0.6349,0.4123,0.7708,0.5749,1,0.4639,0.8058
143358,2,1191,4625,0.7096,0.0701,0.112,0.0389,0.0011,0.0002,0.0314,0.0186,0.0182,34610,34610,18455,15274,9338,0.527,0.2855,0.7731,0.8555,0.8502,0,0.7419,0.6585
145619,2,1098,2461,0.4254,0.0894,0.1829,0.1556,0.013,0.0049,0,0.0183,0.1105,34290,34290,15970,7300,8593,0.3571,0.4209,0.4566,0.5252,0.6909,0.5,0.5187,0.6328
146339,2,1036,1026,0.4503,0.1452,0.2232,0.0224,0,0.0019,0.0214,0.0448,0.0906,29870,29870,10703,7718,5994,0.2394,0.4275,0.5753,0.5056,0.7582,0.5,0.5987,0.6702
146612,2,1131,4125,0.5862,0.0592,0.2228,0.0524,0.0012,0.0017,0.0216,0.0216,0.0335,33430,33430,15860,10230,9240,0.4261,0.3273,0.6686,0.512,0.8417,1,0.6464,0.5684
147369,2,1080,2225,0.5753,0.0544,0.0683,0.0315,0.0022,0.0022,0.0337,0.0782,0.1542,13290,13290,7481,8284,6129,0.3113,0.3982,0.67,0.3721,0.815,0.3889,0.5963,0.3949
148131,2,1098,957,0.72,0.1202,0.0408,0.0063,0.0042,0,0.001,0.0261,0.0815,30450,30450,8507,5881,5693,0.5421,0.3614,0.5273,0.6782,0.6705,0,0.4872,0.6386
148487,2,1143,2293,0.4331,0.1452,0.2634,0.0536,0.0039,0.0022,0.0336,0.0436,0.0214,30876,30876,21009,12238,8367,0.352,0.4214,0.4065,0.4535,0.7337,0,0.4186,0.6041
149514,2,1078,565,0.6053,0.1628,0.1009,0.0283,0.0018,0,0.0336,0.0265,0.0407,33028,33028,10654,13382,7602,0.3416,0.3942,0.5934,0.6711,0.6494,0.6667,0.5535,0.7623
150145,2,1072,1174,0.6584,0.1048,0.1107,0.0111,0.0017,0,0.0741,0.029,0.0102,29170,29170,12874,8019,5833,0.9867,0.4233,0.6747,0.7632,0.6441,0,0.6596,0.6405
150774,2,1270,445,0.5528,0.0629,0.2225,0.0112,0.009,0,0.0584,0.0337,0.0494,32000,32000,16072,5507,5785,0.3038,0.2625,0.5118,0.8618,0.3434,0.25,0.4045,0.4749
151786,2,1085,2237,0.7005,0.1211,0.0706,0.0277,0.0004,0.0004,0.0393,0.0206,0.0192,35000,35000,21969,11596,6894,0.5084,0.2356,0.6257,0.6244,0.8325,1,0.5481,0.659
152099,2,1023,602,0.6312,0.0781,0.0498,0.0066,0.01,0,0.0581,0.0116,0.1545,24300,24300,24002,3855,5733,0.2079,0.1852,0.5213,0.5411,0.6667,1,0.4798,0.2226
152336,2,1072,1741,0.7404,0.085,0.0988,0.0172,0.0006,0,0.0339,0.0109,0.0132,31480,31480,16901,9474,6736,0.4557,0.4224,0.5495,0.6986,0.6879,0,0.5559,0.7087
152381,2,1031,755,0.7603,0.0517,0.0265,0.004,0,0.0013,0.1166,0.004,0.0358,30500,30500,13498,8769,5627,0.2902,0.5463,0.5574,0.6245,0.6564,0.2,0.5031,0.7165
153126,2,1054,669,0.6936,0.0882,0.1106,0.012,0.0045,0.006,0.0269,0.0224,0.0359,34670,34670,16842,9197,6167,0.5674,0.1989,0.6333,0.67,0.7245,1,0.6224,0.4879
153269,2,1285,2902,0.7578,0.0555,0.0693,0.0455,0.0003,0,0.0341,0.0351,0.0024,42840,42840,20847,12797,9566,0.6694,0.1871,0.8123,0.8773,0.8409,1,0.7784,0.4793
153375,2,1033,1725,0.6429,0.0846,0.0846,0.0342,0.0023,0.0017,0.04,0.0319,0.0777,30508,30508,13069,6853,6675,0.4063,0.4091,0.5473,0.5943,0.6769,1,0.4977,0.7097
153825,2,1112,1288,0.7935,0.0349,0.0932,0.007,0,0.0008,0.0241,0.0194,0.0272,35218,35218,13399,6750,6777,0.7832,0.2592,0.6675,0.8907,0.7632,0.5,0.7008,0.6856
154590,2,990,1162,0.5275,0.2203,0.0809,0.0103,0.0086,0.0043,0.0516,0.0396,0.0568,26100,26100,9700,6493,5754,0.9574,0.5329,0.3448,0.6785,0.5587,1,0.3084,0.8295
154688,2,1131,1390,0.7209,0.0806,0.0892,0.0144,0.0079,0.0036,0.0489,0.0187,0.0158,29880,29880,12304,6785,6031,0.2409,0.2666,0.641,0.663,0.7541,0,0.5682,0.5075
154749,2,1067,450,0.6156,0.1844,0.1022,0.0156,0.0111,0,0.02,0.0489,0.0022,29390,29390,12388,8397,5622,0.6508,0.4347,0.439,0.799,0.6729,0,0.4862,0.75
155335,2,1099,997,0.6389,0.0502,0.1374,0.0582,0.012,0.003,0.0311,0.0512,0.0181,31906,31906,10252,5682,5805,0.9785,0.1432,0.5183,0.5723,0.7222,1,0.5212,0.2176
155627,2,1020,673,0.5854,0.1367,0.1174,0.0074,0.0178,0.003,0.0193,0,0.1129,30805,30805,12135,2452,6335,0.9512,0.5,0.5078,0.692,0.5021,0,0.3894,0.8881
155937,2,1034,563,0.5684,0.1581,0.151,0.0142,0.0195,0,0.0355,0.0391,0.0142,27300,27300,9749,5451,4485,0.6216,0.4383,0.5266,0.7202,0.5921,0.5,0.4246,0.6867
156356,2,1147,843,0.6382,0.1234,0.0771,0.0142,0.0071,0.0024,0.0095,0.0059,0.1222,23500,23500,9800,6409,5582,0.4752,0.539,0.3444,0.6579,0.6769,1,0.3448,0.6815
157377,2,1078,1117,0.7449,0.0842,0.0698,0.0063,0.0027,0.0009,0.0331,0.0018,0.0564,24850,24850,13134,5836,6691,0.2171,0.4604,0.443,0.6176,0.6863,0.4286,0.3216,0.6972
157757,2,1035,874,0.6659,0.1751,0.0606,0.016,0.0046,0.0011,0.0561,0.0011,0.0195,25200,25200,17286,9110,7590,0.6713,0.4309,0.4011,0.5672,0.7,0,0.4699,0.6411
157809,2,1116,1539,0.7804,0.0806,0.0318,0.0084,0.0013,0.0026,0.0468,0.0117,0.0364,32090,32090,13243,5867,6532,0.5714,0.3029,0.5361,0.7905,0.5909,0.4286,0.4801,0.5227
158802,2,1075,1215,0.0033,0.7095,0.0214,0,0.0016,0.0008,0.0181,0.0041,0.2412,19281,19281,8781,7815,6472,0.5926,0.7458,0.5067,0.8391,0.6694,0,0.4187,0.8786
159656,2,1194,3043,0.4611,0.1738,0.1929,0.0315,0.0046,0.0023,0.0486,0.0253,0.0598,40842,40842,14769,11090,8589,0.609,0.3323,0.623,0.8083,0.7826,0.2857,0.5705,0.5926
160904,2,1120,2498,0.0172,0.8159,0.0444,0.0376,0.0004,0,0.0388,0.0176,0.028,25055,25055,15002,8965,9058,0.8617,0.5216,0.5148,0.919,0.7024,0.3333,0.4366,0.6676
